venda_id,user_id,produto_id,quantidade,data_venda,valor_total
710,23,55,1,2024-12-07,601.92
711,997,96,2,2024-11-07,997.72
712,565,5,4,2025-01-21,657.84
713,677,36,4,2025-02-03,3241.24
714,714,49,1,2025-02-15,551.24
715,458,58,1,2025-01-20,204.02
716,83,39,2,2024-12-12,1374.78
717,145,80,4,2024-12-16,498.84
718,85,97,1,2024-12-24,527.51
719,78,85,2,2025-03-28,635.74
720,457,61,2,2024-12-23,789.58
721,878,9,1,2025-01-31,605.1
722,1,6,4,2025-03-01,657.72
723,51,35,3,2025-01-18,2897.94
724,685,39,3,2025-02-01,2062.17
725,717,22,2,2025-01-07,296.2
726,772,41,3,2025-04-11,392.46
727,446,5,3,2024-11-29,493.38
728,449,42,1,2025-02-25,500.23
729,881,87,2,2025-03-16,1464.62
730,488,81,4,2025-04-18,3457.88
731,800,76,2,2025-02-15,1463.44
732,34,87,1,2024-12-02,732.31
733,348,80,3,2024-11-24,374.13
734,95,67,4,2024-11-25,598.04
735,72,30,2,2025-01-06,111.98
736,551,57,3,2025-02-06,292.83
737,154,86,2,2025-03-14,663.86
738,250,73,4,2025-03-03,61.88
739,674,29,2,2025-01-28,1192.98
740,438,37,2,2025-02-23,623.14
741,118,87,2,2025-01-15,1464.62
742,771,13,3,2024-11-28,2502.36
743,891,32,4,2025-02-19,715.28
744,306,46,4,2024-12-16,2663.6
745,268,23,3,2024-12-03,897.6600000000001
746,961,45,3,2024-11-06,798.5699999999999
747,54,17,3,2024-10-29,933.5999999999999
748,236,85,1,2025-01-26,317.87
749,389,66,2,2025-02-16,1094.54
750,990,6,2,2024-12-18,328.86
751,734,18,4,2024-11-09,2118.04
752,763,94,2,2024-12-18,1131.32
753,825,22,1,2024-12-26,148.1
754,401,33,3,2025-03-10,223.20000000000002
755,624,30,4,2025-01-22,223.96
756,767,81,4,2025-03-10,3457.88
757,303,32,2,2025-03-18,357.64
758,919,42,4,2024-12-04,2000.92
759,207,78,3,2024-12-18,249.89999999999998
760,229,10,4,2025-03-06,2843.96
761,853,36,3,2024-12-05,2430.93
762,910,34,1,2024-11-09,949.4
763,578,73,1,2025-04-07,15.47
764,75,28,3,2024-12-09,1557.27
765,435,11,2,2025-04-14,60.76
766,103,78,4,2025-04-03,333.2
767,422,39,2,2024-11-02,1374.78
768,704,47,4,2025-04-10,1274.36
769,764,19,1,2025-04-21,437.63
770,738,15,1,2025-01-07,190.01
771,806,28,1,2025-03-18,519.09
772,306,24,4,2024-11-12,1490.8
773,98,72,1,2025-02-22,206.73
774,850,9,1,2025-04-05,605.1
775,798,47,1,2025-03-15,318.59
776,335,33,1,2025-04-20,74.4
777,859,62,2,2025-02-26,557.28
778,435,97,1,2024-12-14,527.51
779,447,19,1,2024-12-27,437.63
780,994,67,2,2025-01-17,299.02
781,308,74,2,2025-04-07,1634.62
782,249,40,4,2024-11-15,1783.0
783,166,47,3,2024-11-10,955.77
784,481,65,1,2024-11-03,288.13
785,984,29,1,2024-11-16,596.49
786,335,50,1,2024-12-20,193.01
787,542,98,4,2024-11-05,1733.08
788,759,13,1,2024-12-19,834.12
789,106,1,3,2025-04-18,1142.3700000000001
790,563,34,2,2025-04-21,1898.8
791,81,93,4,2024-12-07,3052.72
792,133,48,2,2024-12-02,1049.74
793,797,77,1,2025-01-07,773.56
794,900,48,1,2025-04-19,524.87
795,138,49,1,2025-04-18,551.24
796,184,64,3,2024-12-08,1089.57
797,401,61,3,2025-02-11,1184.3700000000001
798,330,29,4,2024-12-06,2385.96
799,785,39,2,2025-02-08,1374.78
800,508,88,1,2025-04-18,641.18
801,852,26,1,2024-12-15,787.32
802,984,17,1,2024-10-26,311.2
803,69,71,1,2024-11-01,774.52
804,546,13,3,2025-01-02,2502.36
805,774,69,2,2025-03-08,167.62
806,53,26,2,2025-03-26,1574.64
807,450,49,4,2025-03-29,2204.96
808,205,67,3,2024-12-09,448.53
809,126,7,1,2025-03-15,67.5
810,747,58,2,2025-02-20,408.04
811,43,49,2,2025-03-04,1102.48
812,752,53,3,2024-11-15,2820.3
813,971,65,4,2024-12-09,1152.52
814,883,62,4,2025-02-17,1114.56
815,111,17,1,2025-01-22,311.2
816,761,43,4,2025-02-13,176.16
817,663,25,2,2025-01-11,923.02
818,183,3,4,2025-04-02,2938.68
819,848,79,1,2025-01-17,364.88
820,95,29,2,2025-01-09,1192.98
821,971,32,4,2024-12-26,715.28
822,374,26,4,2024-11-29,3149.28
823,912,16,3,2025-02-19,574.71
824,520,25,1,2024-10-26,461.51
825,900,54,4,2025-02-24,3583.52
826,360,28,3,2025-02-05,1557.27
827,900,73,2,2024-10-29,30.94
828,696,56,3,2025-04-02,2767.98
829,281,65,3,2024-11-06,864.39
830,195,93,4,2024-11-07,3052.72
831,864,86,4,2025-04-14,1327.72
832,195,80,4,2025-03-30,498.84
833,667,41,3,2025-01-09,392.46
834,93,51,2,2025-01-15,1939.78
835,672,71,1,2025-01-16,774.52
836,946,78,3,2024-12-02,249.89999999999998
837,61,29,4,2024-12-22,2385.96
838,634,83,1,2025-04-08,337.59
839,51,19,2,2024-11-10,875.26
840,403,66,1,2025-04-20,547.27
841,789,41,4,2024-10-25,523.28
842,5,45,3,2025-03-10,798.5699999999999
843,466,15,3,2025-04-01,570.03
844,604,3,4,2024-12-16,2938.68
845,682,11,3,2025-01-01,91.14
846,829,53,4,2024-11-08,3760.4
847,534,46,3,2025-01-28,1997.6999999999998
848,405,30,3,2024-11-29,167.97
849,838,57,3,2025-03-29,292.83
850,513,18,2,2024-12-08,1059.02
851,645,51,2,2025-04-12,1939.78
852,233,48,4,2025-02-23,2099.48
853,524,66,2,2025-02-27,1094.54
854,346,96,4,2024-10-27,1995.44
855,46,8,1,2024-11-28,867.51
856,546,22,1,2024-12-22,148.1
857,945,6,2,2025-02-12,328.86
858,78,76,1,2025-04-11,731.72
859,730,57,1,2025-04-03,97.61
860,813,36,3,2024-10-29,2430.93
861,923,79,3,2025-02-10,1094.6399999999999
862,73,92,4,2024-12-04,2864.44
863,794,57,1,2024-11-29,97.61
864,249,49,4,2024-11-05,2204.96
865,47,45,4,2025-04-14,1064.76
866,121,82,1,2025-03-08,627.07
867,214,66,2,2025-02-01,1094.54
868,239,77,1,2025-04-18,773.56
869,56,45,3,2025-02-28,798.5699999999999
870,350,79,1,2024-11-23,364.88
871,107,20,2,2025-03-17,596.64
872,831,64,4,2025-01-11,1452.76
873,48,93,4,2025-04-03,3052.72
874,573,93,3,2025-02-05,2289.54
875,337,67,3,2025-03-12,448.53
876,26,83,3,2024-11-29,1012.77
877,804,3,4,2025-02-20,2938.68
878,257,54,3,2024-11-28,2687.64
879,8,78,1,2025-01-13,83.3
880,625,64,4,2024-10-31,1452.76
881,867,40,2,2024-12-05,891.5
882,253,59,4,2025-01-28,219.12
883,692,55,1,2025-01-14,601.92
884,719,62,1,2025-03-18,278.64
885,303,4,3,2024-10-28,1808.0099999999998
886,639,60,4,2025-04-02,1328.32
887,56,75,4,2024-12-15,2839.16
888,726,95,4,2025-01-24,3093.04
889,526,96,2,2025-04-09,997.72
890,474,91,3,2025-03-28,385.20000000000005
891,28,30,1,2025-01-01,55.99
892,983,2,1,2025-02-22,951.21
893,78,62,3,2025-04-03,835.92
894,216,49,1,2025-01-25,551.24
895,386,9,1,2024-11-19,605.1
896,365,92,3,2024-11-16,2148.33
897,666,31,1,2024-11-21,611.47
898,526,98,4,2025-01-11,1733.08
899,699,61,2,2025-01-29,789.58
900,312,79,3,2025-04-15,1094.6399999999999
901,883,48,2,2024-11-11,1049.74
902,7,25,1,2025-02-12,461.51
903,3,36,1,2024-12-28,810.31
904,623,8,4,2024-12-18,3470.04
905,919,73,3,2025-02-23,46.410000000000004
906,750,58,1,2025-01-21,204.02
907,363,45,3,2024-12-02,798.5699999999999
908,751,62,3,2025-01-16,835.92
909,508,39,3,2025-01-02,2062.17
910,274,96,3,2025-03-06,1496.58
911,506,58,3,2024-10-30,612.0600000000001
912,806,81,2,2024-11-24,1728.94
913,739,99,4,2024-11-04,140.64
914,883,83,3,2025-01-15,1012.77
915,15,64,2,2025-04-01,726.38
916,192,44,1,2024-11-15,910.23
917,985,29,3,2025-02-06,1789.47
918,631,59,1,2025-02-18,54.78
919,485,71,3,2025-04-04,2323.56
920,28,92,2,2025-04-01,1432.22
921,714,9,2,2025-02-13,1210.2
922,39,92,2,2025-03-14,1432.22
923,953,6,4,2025-01-15,657.72
924,273,29,1,2024-11-11,596.49
925,231,58,4,2025-03-14,816.08
926,86,17,3,2025-01-13,933.5999999999999
927,474,16,1,2025-01-31,191.57
928,126,87,2,2025-01-20,1464.62
929,812,95,1,2025-03-26,773.26
930,537,3,2,2025-03-30,1469.34
931,145,21,4,2025-04-21,2462.92
932,525,64,4,2025-02-03,1452.76
933,212,90,2,2024-12-30,954.98
934,25,36,2,2025-01-20,1620.62
935,580,86,3,2025-02-12,995.79
936,394,62,4,2025-03-27,1114.56
937,67,42,4,2025-03-20,2000.92
938,233,76,3,2025-03-31,2195.16
939,109,42,4,2025-03-06,2000.92
940,146,61,2,2025-01-02,789.58
941,111,13,1,2024-12-29,834.12
942,228,11,1,2024-12-01,30.38
943,111,54,4,2024-12-01,3583.52
944,470,16,3,2024-12-12,574.71
945,34,8,2,2025-01-08,1735.02
946,623,59,1,2025-03-27,54.78
947,776,57,2,2025-04-16,195.22
948,936,40,4,2025-03-31,1783.0
949,369,59,4,2025-01-22,219.12
950,748,2,1,2024-12-02,951.21
951,595,94,4,2025-03-30,2262.64
952,554,94,3,2024-11-21,1696.98
953,425,76,4,2024-11-20,2926.88
954,613,10,4,2025-01-29,2843.96
955,518,44,4,2025-01-14,3640.92
956,692,11,2,2025-04-19,60.76
957,282,79,2,2025-02-07,729.76
958,320,80,1,2025-01-07,124.71
959,738,81,1,2025-01-13,864.47
960,443,90,1,2025-04-01,477.49
961,952,2,4,2024-11-30,3804.84
962,315,50,2,2025-02-19,386.02
963,877,12,3,2024-11-27,2910.63
964,966,90,4,2024-12-10,1909.96
965,741,23,4,2025-03-10,1196.88
966,377,18,4,2024-10-29,2118.04
967,289,62,3,2025-01-15,835.92
968,437,96,1,2025-03-10,498.86
969,662,62,3,2025-03-18,835.92
970,277,38,1,2025-02-13,106.7
971,710,67,3,2025-02-04,448.53
972,582,38,2,2025-02-13,213.4
973,503,67,4,2024-12-17,598.04
974,624,94,4,2025-03-16,2262.64
975,516,61,4,2025-04-06,1579.16
976,350,1,1,2025-03-11,380.79
977,843,94,3,2025-01-01,1696.98
978,446,45,2,2025-02-11,532.38
979,830,96,3,2025-01-05,1496.58
980,350,28,4,2025-02-05,2076.36
981,607,21,2,2024-12-20,1231.46
982,664,13,2,2025-04-03,1668.24
983,823,27,4,2025-01-20,830.72
984,137,100,3,2025-02-17,350.43
985,759,7,4,2025-02-18,270.0
986,899,22,3,2024-11-13,444.29999999999995
987,243,74,2,2024-12-17,1634.62
988,543,53,2,2024-11-21,1880.2
989,40,79,4,2024-11-16,1459.52
990,229,79,2,2025-03-03,729.76
991,548,4,1,2024-12-26,602.67
992,920,96,2,2025-03-26,997.72
993,223,23,1,2025-03-19,299.22
994,6,70,2,2025-02-04,1974.04
995,322,88,4,2025-04-21,2564.72
996,468,84,4,2025-01-11,291.68
997,732,84,1,2025-01-27,72.92
998,75,76,4,2024-11-15,2926.88
999,4,33,2,2025-01-15,148.8
1000,847,28,2,2025-01-28,1038.18
1001,646,8,4,2024-12-31,3470.04
1002,118,1,2,2025-01-27,761.58
1003,881,37,3,2025-01-02,934.71
1004,606,63,3,2024-11-07,2491.3500000000004
1005,504,22,2,2024-11-21,296.2
1006,998,70,4,2025-03-19,3948.08
1007,947,21,1,2025-02-05,615.73
1008,574,96,4,2025-01-30,1995.44
1009,441,35,1,2024-11-19,965.98
1010,194,79,4,2024-10-27,1459.52
1011,847,5,2,2025-03-02,328.92
1012,715,60,3,2024-12-21,996.24
1013,392,46,4,2025-02-01,2663.6
1014,26,50,1,2025-03-08,193.01
1015,435,48,3,2025-01-11,1574.6100000000001
1016,173,6,1,2025-01-31,164.43
1017,300,89,2,2025-02-07,1776.68
1018,645,56,3,2024-10-27,2767.98
1019,326,59,1,2024-11-11,54.78
1020,410,29,4,2024-12-18,2385.96
1021,118,71,2,2024-11-26,1549.04
1022,836,77,2,2025-02-19,1547.12
1023,787,18,2,2025-01-29,1059.02
1024,724,2,4,2025-01-16,3804.84
1025,225,8,4,2025-02-10,3470.04
1026,532,75,3,2025-01-12,2129.37
1027,113,97,4,2025-01-19,2110.04
1028,140,54,3,2025-03-24,2687.64
1029,559,38,2,2024-11-29,213.4
1030,1,48,3,2025-03-02,1574.6100000000001
1031,90,27,1,2024-11-22,207.68
1032,654,20,2,2024-12-04,596.64
1033,320,12,2,2025-03-07,1940.42
1034,550,43,3,2024-10-30,132.12
1035,805,61,2,2024-12-03,789.58
1036,894,31,4,2025-04-16,2445.88
1037,139,91,1,2024-12-25,128.4
1038,511,96,3,2025-02-28,1496.58
1039,868,61,3,2024-12-31,1184.3700000000001
1040,845,74,2,2025-02-07,1634.62
1041,259,67,4,2024-10-27,598.04
1042,673,91,2,2025-04-05,256.8
1043,902,35,2,2025-01-08,1931.96
1044,690,95,3,2024-11-01,2319.7799999999997
1045,10,15,2,2024-12-16,380.02
1046,261,16,1,2025-03-18,191.57
1047,919,13,2,2024-11-11,1668.24
1048,650,35,2,2025-02-04,1931.96
1049,172,75,3,2025-02-20,2129.37
1050,898,59,2,2025-02-17,109.56
1051,13,21,4,2024-11-05,2462.92
1052,168,54,3,2025-03-14,2687.64
1053,642,75,2,2025-01-04,1419.58
1054,596,30,1,2025-01-16,55.99
1055,321,48,1,2025-04-04,524.87
1056,319,35,3,2024-12-29,2897.94
1057,613,86,3,2024-11-20,995.79
1058,329,38,2,2024-12-21,213.4
1059,785,31,4,2024-11-24,2445.88
1060,777,78,2,2025-01-10,166.6
1061,971,24,1,2024-12-07,372.7
1062,911,49,4,2024-12-14,2204.96
1063,920,96,4,2024-10-27,1995.44
1064,550,100,4,2025-01-05,467.24
1065,419,32,2,2024-12-04,357.64
1066,606,55,1,2025-04-13,601.92
1067,95,79,3,2025-01-20,1094.6399999999999
1068,817,58,2,2024-10-25,408.04
1069,581,99,3,2024-12-06,105.47999999999999
1070,318,3,4,2024-11-21,2938.68
1071,956,80,4,2024-11-10,498.84
1072,236,69,2,2025-04-01,167.62
1073,946,85,1,2025-03-26,317.87
1074,334,10,4,2025-02-18,2843.96
1075,885,83,3,2024-11-05,1012.77
1076,376,25,3,2024-11-03,1384.53
1077,459,68,2,2025-01-22,1608.36
1078,137,61,3,2025-03-11,1184.3700000000001
1079,930,29,1,2024-11-08,596.49
1080,588,19,4,2024-11-17,1750.52
1081,995,43,3,2025-04-11,132.12
1082,547,66,3,2024-11-29,1641.81
1083,513,74,4,2024-11-08,3269.24
1084,296,61,2,2024-10-31,789.58
1085,320,43,3,2024-11-08,132.12
1086,918,25,2,2025-01-10,923.02
1087,572,20,2,2025-01-28,596.64
1088,832,48,3,2025-01-02,1574.6100000000001
1089,349,83,1,2025-03-26,337.59
1090,840,87,2,2025-04-20,1464.62
1091,779,24,3,2025-03-28,1118.1
1092,873,11,2,2025-02-15,60.76
1093,229,98,4,2025-02-25,1733.08
1094,270,55,1,2024-12-13,601.92
1095,828,28,1,2024-12-11,519.09
1096,798,69,4,2024-12-01,335.24
1097,291,63,4,2024-11-25,3321.8
1098,725,59,2,2024-10-28,109.56
1099,165,5,4,2024-11-26,657.84
1100,5,51,1,2025-02-25,969.89
1101,851,21,4,2024-12-29,2462.92
1102,379,12,3,2025-01-17,2910.63
1103,78,50,3,2025-01-12,579.03
1104,410,4,2,2024-12-25,1205.34
1105,574,42,1,2024-10-31,500.23
1106,132,84,3,2024-11-23,218.76
1107,601,38,4,2024-10-28,426.8
1108,749,25,3,2024-12-15,1384.53
1109,42,14,3,2025-03-15,660.66
1110,89,75,2,2025-01-24,1419.58
1111,402,32,4,2025-04-16,715.28
1112,296,11,4,2024-12-20,121.52
1113,840,61,4,2025-03-27,1579.16
1114,295,18,2,2025-02-06,1059.02
1115,616,27,4,2025-01-06,830.72
1116,526,55,4,2025-04-01,2407.68
1117,800,54,3,2025-03-24,2687.64
1118,691,82,3,2025-03-17,1881.21
1119,637,87,4,2025-01-23,2929.24
1120,422,75,1,2025-02-02,709.79
1121,865,21,1,2025-01-25,615.73
1122,23,44,4,2024-12-27,3640.92
1123,575,5,1,2025-03-01,164.46
1124,143,87,2,2024-12-10,1464.62
1125,993,41,3,2024-12-20,392.46
1126,665,59,2,2025-01-23,109.56
1127,145,89,3,2024-12-22,2665.02
1128,225,54,1,2025-03-29,895.88
1129,503,74,1,2024-12-31,817.31
1130,962,22,4,2024-10-26,592.4
1131,974,83,1,2024-12-28,337.59
1132,821,65,1,2025-01-31,288.13
1133,616,64,4,2025-04-05,1452.76
1134,104,71,4,2025-02-05,3098.08
1135,947,4,3,2025-04-11,1808.0099999999998
1136,39,65,1,2025-03-24,288.13
1137,947,15,3,2025-04-17,570.03
1138,198,76,3,2025-01-25,2195.16
1139,646,22,2,2024-11-08,296.2
1140,579,86,1,2025-03-26,331.93
1141,391,47,1,2024-10-31,318.59
1142,179,81,2,2025-03-11,1728.94
1143,968,93,3,2025-02-19,2289.54
1144,554,46,1,2024-12-11,665.9
1145,448,14,3,2025-03-09,660.66
1146,500,50,2,2024-12-02,386.02
1147,15,20,4,2025-03-13,1193.28
1148,623,50,3,2025-01-28,579.03
1149,669,33,1,2024-11-30,74.4
1150,289,59,4,2025-01-03,219.12
1151,478,43,3,2024-12-25,132.12
1152,231,79,3,2025-02-22,1094.6399999999999
1153,923,12,4,2025-01-09,3880.84
1154,420,40,4,2024-11-12,1783.0
1155,157,20,4,2025-03-06,1193.28
1156,550,94,1,2025-03-06,565.66
1157,441,38,1,2024-11-10,106.7
1158,97,3,3,2024-11-05,2204.0099999999998
1159,997,28,3,2025-01-02,1557.27
1160,411,56,2,2025-01-11,1845.32
1161,951,90,1,2025-04-15,477.49
1162,289,94,3,2024-11-16,1696.98
1163,254,13,4,2025-03-03,3336.48
1164,196,77,4,2024-12-28,3094.24
1165,598,66,1,2024-11-22,547.27
1166,834,37,4,2025-01-03,1246.28
1167,522,49,2,2025-01-13,1102.48
1168,517,66,3,2025-04-21,1641.81
1169,635,36,3,2024-10-24,2430.93
1170,842,54,3,2025-02-27,2687.64
1171,865,26,1,2025-03-01,787.32
1172,118,75,4,2025-02-10,2839.16
1173,806,72,2,2024-10-24,413.46
1174,909,40,1,2025-04-06,445.75
1175,159,43,3,2024-11-26,132.12
1176,815,22,2,2025-03-27,296.2
1177,228,20,3,2024-12-06,894.96
1178,877,8,3,2025-03-06,2602.5299999999997
1179,216,29,1,2025-01-19,596.49
1180,948,40,3,2025-01-29,1337.25
1181,696,90,2,2025-03-03,954.98
1182,15,30,3,2024-12-26,167.97
1183,157,81,4,2025-03-24,3457.88
1184,648,84,3,2025-02-14,218.76
1185,261,55,1,2024-11-02,601.92
1186,157,16,2,2024-12-18,383.14
1187,47,46,1,2024-12-08,665.9
1188,324,62,4,2024-11-10,1114.56
1189,844,7,3,2025-02-01,202.5
1190,685,80,1,2024-11-21,124.71
1191,130,45,1,2025-01-13,266.19
1192,411,59,1,2024-11-17,54.78
1193,95,56,1,2025-01-12,922.66
1194,627,48,4,2024-11-23,2099.48
1195,755,27,4,2025-03-24,830.72
1196,932,53,3,2025-01-23,2820.3
1197,292,87,3,2025-01-22,2196.93
1198,794,88,2,2024-12-26,1282.36
1199,811,73,4,2024-11-15,61.88
1200,283,35,1,2025-03-09,965.98
1201,69,51,1,2024-11-01,969.89
1202,660,84,2,2024-10-24,145.84
1203,11,37,1,2025-02-05,311.57
1204,254,81,2,2024-11-16,1728.94
1205,842,95,3,2024-11-22,2319.7799999999997
1206,872,57,4,2025-04-01,390.44
1207,550,8,2,2024-11-01,1735.02
1208,134,79,1,2025-03-19,364.88
1209,712,95,2,2025-02-01,1546.52
1210,23,94,3,2025-03-23,1696.98
1211,815,20,1,2025-02-20,298.32
1212,346,53,3,2025-02-03,2820.3
1213,302,12,3,2025-03-24,2910.63
1214,363,49,2,2025-03-07,1102.48
1215,396,17,3,2025-01-17,933.5999999999999
1216,218,64,1,2024-10-27,363.19
1217,141,42,3,2025-03-17,1500.69
1218,616,94,3,2024-12-13,1696.98
1219,958,29,2,2025-01-13,1192.98
1220,210,19,3,2025-01-05,1312.8899999999999
1221,985,11,4,2024-11-21,121.52
1222,993,98,2,2025-03-18,866.54
1223,623,50,2,2024-11-26,386.02
1224,616,71,1,2025-01-14,774.52
1225,828,58,1,2025-01-04,204.02
1226,683,34,1,2025-03-06,949.4
1227,460,20,1,2024-12-19,298.32
1228,356,50,4,2024-11-11,772.04
1229,324,88,2,2024-12-06,1282.36
1230,133,10,3,2024-10-27,2132.9700000000003
1231,888,32,1,2024-11-08,178.82
1232,805,52,1,2025-03-09,777.38
1233,840,15,1,2024-12-01,190.01
1234,127,84,3,2025-03-11,218.76
1235,106,3,1,2024-12-18,734.67
1236,604,37,3,2025-02-08,934.71
1237,799,40,2,2025-03-18,891.5
1238,378,72,2,2025-03-06,413.46
1239,905,40,2,2025-02-01,891.5
1240,51,56,4,2024-12-28,3690.64
1241,29,23,3,2024-11-15,897.6600000000001
1242,462,11,1,2025-04-09,30.38
1243,296,64,1,2025-01-21,363.19
1244,297,8,1,2025-04-20,867.51
1245,726,93,1,2024-12-19,763.18
1246,779,94,4,2025-03-19,2262.64
1247,407,56,1,2025-03-04,922.66
1248,769,60,4,2025-01-14,1328.32
1249,814,10,3,2024-11-30,2132.9700000000003
1250,613,39,2,2024-12-14,1374.78
1251,405,28,1,2024-11-06,519.09
1252,346,49,2,2024-12-17,1102.48
1253,622,36,3,2025-01-08,2430.93
1254,420,13,3,2024-10-29,2502.36
1255,182,96,1,2024-12-18,498.86
1256,983,36,3,2025-01-06,2430.93
1257,825,26,2,2024-12-30,1574.64
1258,1,86,1,2024-12-18,331.93
1259,831,4,4,2025-03-11,2410.68
1260,950,95,1,2025-04-01,773.26
1261,567,82,2,2024-11-29,1254.14
1262,371,64,1,2025-04-15,363.19
1263,936,38,1,2025-02-25,106.7
1264,911,88,2,2025-02-07,1282.36
1265,661,87,1,2025-04-14,732.31
1266,431,22,1,2025-02-11,148.1
1267,969,2,2,2025-02-24,1902.42
1268,309,31,3,2024-12-06,1834.41
1269,137,11,2,2025-02-08,60.76
1270,202,92,1,2025-03-10,716.11
1271,436,46,4,2024-12-26,2663.6
1272,313,96,4,2024-11-29,1995.44
1273,117,62,2,2024-12-17,557.28
1274,666,69,4,2024-12-03,335.24
1275,937,64,1,2024-12-13,363.19
1276,803,10,1,2025-03-25,710.99
1277,575,40,2,2024-11-27,891.5
1278,244,24,1,2025-03-24,372.7
1279,537,99,3,2025-02-13,105.47999999999999
1280,602,44,1,2024-12-04,910.23
1281,75,60,2,2025-01-19,664.16
1282,806,62,3,2024-12-05,835.92
1283,386,87,3,2025-04-12,2196.93
1284,903,17,4,2024-12-31,1244.8
1285,210,65,1,2024-12-04,288.13
1286,475,95,2,2025-02-26,1546.52
1287,418,95,4,2025-01-04,3093.04
1288,347,57,4,2025-03-27,390.44
1289,529,55,1,2024-11-06,601.92
1290,640,53,1,2025-02-18,940.1
1291,939,56,2,2025-02-05,1845.32
1292,955,98,4,2025-04-14,1733.08
1293,876,9,2,2024-12-28,1210.2
1294,763,22,4,2025-02-14,592.4
1295,179,13,4,2025-01-23,3336.48
1296,182,89,4,2025-03-31,3553.36
1297,664,48,1,2024-12-31,524.87
1298,25,18,4,2025-03-23,2118.04
1299,967,76,4,2025-02-21,2926.88
1300,180,40,4,2025-02-28,1783.0
1301,710,17,3,2024-11-23,933.5999999999999
1302,501,15,1,2024-10-28,190.01
1303,856,15,3,2025-01-23,570.03
1304,161,79,1,2024-11-17,364.88
1305,177,63,2,2024-11-12,1660.9
1306,285,39,3,2025-01-03,2062.17
1307,63,13,2,2025-03-11,1668.24
1308,662,81,4,2024-11-16,3457.88
1309,666,32,2,2025-03-18,357.64
1310,156,9,2,2025-03-01,1210.2
1311,882,40,2,2025-03-01,891.5
1312,469,20,2,2025-04-07,596.64
1313,49,90,1,2024-11-28,477.49
1314,967,91,3,2025-01-23,385.20000000000005
1315,849,85,1,2024-12-07,317.87
1316,84,82,1,2025-02-10,627.07
1317,361,77,1,2024-11-21,773.56
1318,689,80,2,2024-12-06,249.42
1319,148,73,1,2025-03-10,15.47
1320,630,63,3,2025-01-30,2491.3500000000004
1321,342,76,1,2024-10-24,731.72
1322,476,44,4,2025-02-07,3640.92
1323,63,38,2,2025-02-07,213.4
1324,701,83,4,2024-11-27,1350.36
1325,360,60,3,2025-02-13,996.24
1326,561,71,3,2024-12-12,2323.56
1327,327,99,3,2024-10-31,105.47999999999999
1328,769,48,3,2025-03-29,1574.6100000000001
1329,736,18,1,2025-03-19,529.51
1330,141,16,2,2025-01-07,383.14
1331,990,55,3,2025-04-07,1805.7599999999998
1332,215,39,4,2025-02-11,2749.56
1333,435,68,3,2024-11-06,2412.54
1334,891,59,2,2025-03-21,109.56
1335,952,89,4,2024-10-25,3553.36
1336,723,96,4,2025-03-20,1995.44
1337,318,62,4,2025-02-18,1114.56
1338,32,13,1,2025-03-16,834.12
1339,670,81,3,2025-01-30,2593.41
1340,285,6,1,2025-02-18,164.43
1341,305,83,4,2024-10-31,1350.36
1342,429,77,1,2025-01-12,773.56
1343,477,60,1,2024-12-18,332.08
1344,286,90,1,2025-03-17,477.49
1345,144,14,3,2024-11-26,660.66
1346,424,95,4,2024-11-12,3093.04
1347,19,54,4,2025-02-13,3583.52
1348,18,4,3,2024-11-13,1808.0099999999998
1349,769,39,1,2025-01-06,687.39
1350,590,72,1,2025-01-16,206.73
1351,371,25,2,2024-12-28,923.02
1352,175,77,2,2025-04-03,1547.12
1353,194,32,2,2024-11-11,357.64
1354,502,59,3,2025-03-30,164.34
1355,988,63,4,2025-01-09,3321.8
1356,113,38,2,2024-12-12,213.4
1357,114,92,4,2025-02-10,2864.44
1358,222,53,4,2024-10-27,3760.4
1359,678,94,4,2025-01-18,2262.64
1360,947,67,3,2024-12-27,448.53
1361,831,28,3,2024-12-19,1557.27
1362,644,3,3,2025-01-29,2204.0099999999998
1363,897,98,3,2024-11-25,1299.81
1364,264,80,2,2025-04-22,249.42
1365,925,22,1,2025-03-30,148.1
1366,55,96,1,2024-12-26,498.86
1367,871,38,1,2024-11-11,106.7
1368,643,72,2,2024-11-03,413.46
1369,800,72,1,2024-10-26,206.73
1370,778,62,2,2025-01-21,557.28
1371,458,57,2,2025-04-06,195.22
1372,979,6,2,2024-12-07,328.86
1373,878,78,1,2025-01-11,83.3
1374,162,32,4,2025-02-26,715.28
1375,380,99,1,2025-01-03,35.16
1376,993,10,1,2025-02-27,710.99
1377,87,3,3,2024-12-17,2204.0099999999998
1378,55,59,2,2025-02-13,109.56
1379,476,76,4,2025-01-30,2926.88
1380,800,49,3,2025-02-09,1653.72
1381,178,59,4,2025-01-26,219.12
1382,391,31,4,2024-12-03,2445.88
1383,349,93,2,2024-11-26,1526.36
1384,8,69,1,2025-03-20,83.81
1385,833,62,2,2024-11-29,557.28
1386,313,52,2,2024-12-19,1554.76
1387,759,89,3,2025-01-25,2665.02
1388,835,41,2,2024-10-30,261.64
1389,984,31,1,2025-04-10,611.47
1390,983,85,4,2025-04-11,1271.48
1391,443,84,2,2025-03-28,145.84
1392,767,22,4,2024-11-13,592.4
1393,328,4,2,2024-12-26,1205.34
1394,54,13,4,2025-04-18,3336.48
1395,761,45,2,2025-03-22,532.38
1396,239,42,3,2025-03-13,1500.69
1397,229,49,4,2024-12-31,2204.96
